lat,lon,altft,type,rwys,icao,name
16.1932485,52.1732485,134,1,1,OYGD,AL GHAIDAH INTL
29.5302825,12.9437985,2090,1,2,HL81,AL HAMADA CON 66 EAST
24.0739805,52.4636445,50,1,1,OMAH,AL HAMRA AUX
30.598814,32.2346865,39,1,1,HE44,AL ISMAILIYAH AB
29.785132,40.1000045,2261,1,1,OESK,AL JOUF
29.1980765,16.0012055,846,1,1,HL69,AL JUFRA
31.9984875,21.191754,800,1,1,HL59,AL KHADIM
24.0515375,47.654214,1650,1,1,OE51,AL KHARJ EAST
25.6295915,51.506721,10,1,1,OTBK,AL KHOR
27.2577365,21.618125,500,1,1,HL70,AL KHUWAYMAT
20.475911,44.7575125,2225,1,1,OE46,AL LIDEM
30.9676485,31.43428875,13,1,2,HE32,AL MANSURAH
32.5252865,20.8750485,950,1,1,HL60,AL MARJ
42.025001245,-83.939195825,815,1,2,3TE,Al Meyers
34.569042,36.572833,1768,1,1,OS70,AL QUSAYR
34.67422675,43.544322,451,1,2,ORSH,AL SAHRA AAF
25.7555225,55.9601635,15,1,1,OM01,AL SAQR
33.523836,44.2567295,121,1,1,ORTI,AL TAJI AAF
33.33804175,43.597077,275,1,2,ORAT,AL TAQADDUM AB
25.1173155,51.314989,130,1,1,OTBH,AL UDEID AB
24.18067625,14.53623,1558,1,2,HL57,AL WIGH
-12.1750545,-38.380186,568,1,1,SDUO,ALAGOINHAS
62.68288017,-164.65672334,10,1,1,PAUK,Alakanuk
-04.26186525,137.89295436,3305,1,1,WX04,Alama (CAMA)
-32.54108337,137.69251467,158,1,1,YAMN,ALAMEIN
37.36246083,-115.19446223,3719,1,2,L92,Alamo Landing Field
34.36283722,-107.49559667,6460,1,1,3N9,Alamo Navajo
32.8418445,-105.988007,4200,1,2,KALM,ALAMOGORDO WHITE SANDS RGNL
27.037882,-108.948285,1312,1,1,MM45,ALAMOS
39.34365944,-89.42370112,642,1,1,5H2,Alan B. Janssen
42.95755888,-78.55141389,750,1,1,0NY4,Alan Dipaolo Field
33.67583333,-80.94972223,369,1,1,SC07,Alans
62.5544,23.5769,407,1,1,EFAL,Alavus
-2.167041,-79.283835,150,1,1,SE01,ALBA ELENA
38.95285400,-001.86056500,2301,1,2,LEAB,Albacete
42.71806194,-89.42372945,815,1,1,WI50,Albany
-34.94463296,117.80442935,233,1,2,YABA,Albany
42.75291491,-073.79977211,285,1,3,KALB,ALBANY INTL
32.71875,-99.2675,1425,1,1,T23,ALBANY MUNI
44.63789844,-123.06145108,226,1,1,S12,ALBANY MUNI
40.2619445,-94.3398595,886,1,1,K19,ALBANY MUNI
-13.08794866,131.03942864,392,1,1,YAPK,ALBANY PARK
-52.2052484025,-60.5340676125,228,1,2,SFAB,Albemarle
44.04886630,008.11935900,148,1,1,LIMG,ALBENGA
37.65834694,-97.77449528,1380,1,1,SN13,Albers
40.97505666,-78.24973612,1784,1,1,1N3,Albert
49.971529,2.69766,364,1,1,LFAQ,Albert Bray
42.39008694,-72.93093112,1425,1,1,MA88,Albert Farms
34.8291585,-77.612142,94,1,1,KOAJ,ALBERT J ELLIS
46.035844,-84.4197555,760,1,1,5Y1,ALBERT J LINDBERG
43.68157625,-93.367268,1259,1,2,KAEL,ALBERT LEA MUNI
27.76800700,-082.62773900,7,1,2,KSPG,Albert Whitted
40.19507694,-78.83279973,2070,1,1,PS52,Alberter Farms
-21.67861111,-48.21194444,2283,1,1,SSTN,Alberto Bertelli
8.581969,-71.16139,5007,1,1,SVMD,ALBERTO CARNEVALLI
21.79245855,-079.98981895,125,1,1,MUTD,ALBERTO DELGADO
5.6762095,-72.9702945,8155,1,1,SKSO,ALBERTO LLERAS CAMARGO
42.2470111666667,-89.5820135,859,1,3,KFEP,ALBERTUS
45.62804100,006.32921100,1035,1,1,LFKA,Albertville
34.2291095,-86.2557585,1032,1,1,8A0,ALBERTVILLE MUNI THOMAS J BRUMLIK FLD
40.9962665,-92.7656905,963,1,1,4C8,ALBIA MUNI
-24.70663341,144.28860822,759,1,2,YALH,ALBILBAH
-27.28130709,120.38929875,1673,1,2,YABS,Albion Downs
41.72838715,-098.05395800,1806,1,1,KBVN,ALBION MUNI
42.39768861,-113.55750695,4777,1,1,U40,Albion Municipal
41.52086833,-89.47898251,790,1,1,IL86,Albrecht
41.64003361,-89.39287223,794,1,1,IL06,Albrecht
41.63142277,-89.40509473,802,1,1,IL09,Albrecht 2
39.47343999,-76.50024278,325,1,1,MD48,Albrecht Airstrip
8.9733405,-79.555585,31,1,1,MPMG,ALBROOK MARCOS A GELABERT INTL
35.15494100,-106.79525900,5837,1,5,KAEG,Albuquerque Double Eagle II
35.04871100,-106.60637500,5355,1,4,KABQ,Albuquerque International Sunport
-36.06990400,146.95324200,539,1,5,YMAY,Albury Airport
37.95111,-1.230319,250,1,1,LERI,ALCANTARILLA
42.06947027,-89.03343251,780,1,2,41IL,Alcock Rla
-20.08638889,-51.30888889,1280,1,1,SIQU,Alcoolvare
-22.80482375,134.40825269,2002,1,1,YALC,ALCOOTA STN
31.86877166,-91.13483056,269,1,1,MS28,Alcorn State University
58.60270818,125.39967492,2240,1,1,UEEA,Aldan
-7.360277775,-54.82972222,699,1,1,SDWC,Aldeia Bau
-10.06361111,-52.99666667,2953,1,1,SDWM,Aldeia de Metuktire
-7.209722225,-52.90527778,3281,1,1,SDVU,Aldeia Kremoro
-8.72527778,-53.39027778,1099,1,1,SDWJ,Aldeia Kubenkroke
-9.50388889,-54.01194444,1001,1,1,SDNV,Aldeia Nacepoti
-10.78833333,-53.071666675,1148,1,1,SDNW,Aldeia Piaracu
-8.100833335,-58.28444444,869,1,1,SDOZ,Aldeia Pontal
-8.166666665,-54.82972222,1100,1,1,SJBN,Aldeia Pykany
-22.49421336,139.66218087,738,1,1,YALY,Alderly
49.70874059,-002.21469423,291,1,3,EGJA,Alderney
39.03472194,-97.58003195,1250,1,1,08KS,Alderson
-26.66490761,150.19289142,1002,1,1,YADR,ALDERSYDE
-35.28793060,138.49228558,108,1,4,YADG,Aldinga
-29.8002777,-55.7630577,361,1,1,SSAL,Alegrete
-29.8126665,-55.8933665,459,1,1,SSLT,ALEGRETE NOVO
-33.348611115,-63.73,688,1,1,SA19,Alejandro Roca
59.28256166,-158.6176725,66,1,1,5A8,Aleknagik
59.28092333,-158.59720028,150,1,2,Z35,Aleknagik Mission School
48.44441900,000.11123900,479,1,2,LFOF,Alencon Valframbert
-1.91694444,-54.72277778,102,1,1,SDWQ,Alenquer
36.180675,37.224357,1276,1,1,OSAP,ALEPPO INTL
82.517778,-62.2805555,100,1,1,CYLT,ALERT
50.57737298,-126.91538407,1,1,1,CYAL,Alert Bay
32.585193,-95.063925,390,1,1,18TE,ALERT FLD
-11.6830559,-69.3330536,797,1,1,SPAR,Alerta
44.92623900,008.62393670,299,1,1,LILA,Alessandria
62.55816871,006.11434582,69,1,1,ENAL,Alesund lufthavn - Vigra
-28.57398600,016.53328500,98,1,3,FAAB,Alexander Bay
35.85068805,-81.14397028,1110,1,1,NC59,Alexander County
42.58063583,-73.61622723,525,1,1,NY82,Alexander Farm
44.36191500,-089.83390400,1021,1,3,KISW,Alexander Fld South Wood Co
34.645179,-106.833701,5194,1,1,E80,ALEXANDER MUNI
30.27186972,-98.11695778,1250,1,1,5T3,Alexander Ranch
38.85473913,-083.56441088,896,1,1,KAMT,ALEXANDER SALAMON
-45.21374500,169.37030000,752,1,3,NZLX,Alexandra
40.651075,22.488815,27,1,1,LGAX,ALEXANDRIA
40.23250222,-85.63752347,900,1,1,I99,Alexandria
40.5876366625,-75.019425135,480,1,2,N85,Alexandria
-19.05854800,136.71048000,778,1,2,YALX,Alexandria Homestead
31.18941310,029.94991680,-6,1,2,HEAX,ALEXANDRIA INTL
31.3273535,-92.54824425,89,1,2,KAEX,ALEXANDRIA INTL
40.85634700,025.94596900,24,1,1,LGAL,Alexandroupolis Dimokritos
52.066689,-123.266724,2300,1,1,AL5,Alexis creek
-21.431393,-45.93215,2871,1,1,SNFE,Alfenas
-2.7961295,-76.4666165,728,1,1,SPAS,ALFEREZ VLADIMIR SARA BAUER
-9.878811,-76.204796,6070,1,1,SPNC,ALFEREZ FAP D F FERNANDINI
41.54853337375,0.65181528625,700,1,4,LEAT,Alfes
3.543221,-76.3815875,3162,1,1,SKCL,ALFONSO BONILLA ARAGON INTL
10.4350405,-73.2495055,456,1,1,SKVP,ALFONSO LOPEZ PUMAREJO
34.67507583,-97.85586917,1100,1,1,5OK8,Alford A. Bratcher
38.343035,-97.2132415,1434,1,1,M66,ALFRED SCHROEDER FLD
-4.1931665,-69.942682,277,1,1,SKLT,ALFREDO VASQUEZ COBO
-40.697998,175.8553162,500,1,1,NZAN,Alfredton
63.5401955,-18.4499512,160,1,1,BIAL,Alftaver
40.90477583,-83.64465334,857,1,1,5OH0,Alge
36.69766300,003.20148400,82,1,2,DAAG,Alger Houari Boumediene
40.62981030,008.28584290,87,1,1,LIEA,ALGHERO
-14.185555555,-57.550555555,2035,1,1,SIWF,Algodoeira
43.07812625,-94.2717475,1219,1,2,KAXA,ALGONA MUNI
29.34674,47.5207515,472,1,2,OKAS,ALI AL SALEM AB
30.9355685,46.089993,20,1,2,ORTL,ALI BASE
38.28735000,-000.56139500,141,1,1,LEAL,Alicante
55.47844837,-129.48346818,0,1,1,CZAA,ALICE ARM / KITSAULT
-24.27038325,145.48837516,989,1,1,YACD,Alice Downs Station
27.741133,-98.0268925,178,1,3,KALI,ALICE INTL
-23.80150200,133.89992400,1789,1,3,YBAS,Alice Springs
26.59840416,-81.13284723,30,1,1,9FL6,Alico
26.51924138,-81.38174223,33,1,1,32FD,Alico-Felda Grove
41.3166656,-7.4499998,2559,1,1,LPJO,Alijo Airstrip
-21.447222225,-54.386111115,1381,1,1,SJXJ,Alimentos Dallas
57.949715,12.578047,226,1,1,ESGI,Alingsas Vallen
29.8313325,-97.88917056,630,1,1,7TS2,Alison Air Park
43.08737277,-119.97607334,4312,1,1,OR03,Alkali Lake State
6.366382,124.7512945,659,1,1,RPMA,ALLAH VALLEY
25.4382055,81.73364875,322,1,2,VIAL,ALLAHABAD
66.551818,-152.622156,436,1,1,PFAL,ALLAKAKET
31.52156175,74.403591,712,1,2,OPLA,ALLAMA IQBAL INTL
-24.26890320,134.40244885,1265,1,1,YALM,ALLAMBIE
38.56935444,-122.80388001,160,1,1,CL36,Allan Ranch Flight Park
-30.37613589,142.61237052,424,1,1,YALN,ALLANDY
-22.679018,29.055518,2600,1,1,FAAL,ALLDAYS
40.3544058333333,-79.9308423333333,1252,1,3,KAGC,ALLEGHENY CO
41.37338888,-80.66896639,1105,1,1,8OI3,Allen
41.66811055,-80.68563501,985,1,1,8OH8,Allen
-38.95833333,-67.802777775,951,1,1,SA27,Allen
41.07166,-101.66322806,3405,1,1,4NE5,Allen
63.9944601666667,-145.719753166667,1291,1,3,PABI,ALLEN AAF
38.85700416,-85.10134167,880,1,1,8II0,Allen and Gloss
37.07476064,-77.9573939125,439,1,2,KBKT,ALLEN C PERKINSON BLACKSTONE AAF
37.87234375,-95.38466875,1015,1,2,K88,ALLEN CO
42.64020825,-111.57923625,5839,1,2,U78,ALLEN H TIGERT
30.7504905,-92.686992,107,1,1,KACP,ALLEN PARISH
46.75004111,-68.47115417,800,1,1,ME05,Allen St Peter Memorial
32.99611700,-081.27024100,161,1,1,88J,ALLENDALE CO
51.03582300,008.67560300,1164,1,1,EDFQ,Allendorf Eder
44.63448972,-73.30679751,140,1,1,VT26,Allenholm
32.23258777,-107.71613945,4351,1,1,NM18,Allens
34.97377527,-79.07447528,400,1,1,NC74,Allens
42.404595,-121.04887667,4410,1,1,85OR,Allens Airstrip
41.51121527,-71.02809528,60,1,2,5MA9,Allens Pond
40.5703968175,-75.4883057,398,1,2,KXLL,Allentown Queen City Muni
55.872278815,12.313333045,128,1,1,EKAL,Alleroed
37.51390861,-97.00031417,1260,1,1,60KS,Alley Field
41.12142777,-86.99752223,715,1,1,68IN,Alley Oop
40.90561388,-81.06509528,1077,1,1,0G8,Alliance
42.06185029,-102.80766687,3931,1,3,KAIA,ALLIANCE MUNI
42.76386527,-92.80436112,1053,1,1,K98,Allison Municipal
30.53129472,-100.45147834,2350,1,3,13TX,Allison Ranch
30.45016888,-102.92654584,4572,1,1,4TS7,Allison Ranch
39.54178083,-75.30435667,140,1,1,NJ02,Alloway Airfield
51.378697,11.4371195,932,1,1,EDBT,ALLSTEDT
48.50875,-71.641946,445,1,1,CYTF,ALMA
40.11202436,-099.34835555,2070,1,1,4D9,Alma Municipal
38.89521,-1.11372,7598,1,1,LELM,Almansa
43.34831293,077.03926752,2234,1,2,UAAA,Almaty Intl
30.092404,31.3601705,300,1,2,HEAZ,ALMAZA AFB
-1.491667,-52.5780563,584,1,1,SNYA,Almeirim
42.25253833,-85.85029084,740,1,1,2C5,Almena
-16.1659655,-40.6844375,640,1,1,SNAR,Almenara
36.84716100,-002.37345700,70,1,1,LEAM,Almeria
56.570549,14.1663866,480,1,1,ESMU,Almhult Mockeln
11.5262225,-72.925958,43,1,1,SKRH,ALMIRANTE PADILLA
-53.60991825,-70.47586325,160,1,2,SCDW,ALMIRANTE SCHOEDERS
-43.210499,-65.2703195,141,1,1,SAVT,ALMIRANTE ZAR
34.41260125,-91.46514075,211,1,2,M73,ALMYRA MUNI
-20.3747,16.9392,5133,1,1,FY04,Aloegrove Safari Lodge
28.1753155,94.802035,900,1,1,VEAN,ALONG
7.9878345,-80.4097375,33,1,1,MPCE,ALONSO VALDERRAMA
06.20159290,100.40744780,15,1,1,WMKA,Alor Setar Sultan Abdul Halim
45.07839225,-83.55986175,689,1,2,KAPN,ALPENA CO RGNL
-23.64938681,146.58442143,1255,1,1,YAPH,Alpha
-25.2,25.71665,3850,1,1,FB01,Alpha
36.81958361,-78.78306223,350,1,1,07VA,Alpha Hotel
-7.004783,52.726247,10,1,1,FSAL,ALPHONSE
43.17982669,-111.03772887,5634,1,1,46U,ALPINE
30.3843285,-103.683643,4515,1,2,E38,ALPINE CASPARIS MUNI
38.734757,-119.7670445,5867,1,1,M45,ALPINE CO
32.60763555,-97.24195778,670,1,1,00TS,Alpine Range
46.9433335,8.285,1460,1,1,LSMA,Alpnach
-20.98544963,137.83392966,656,1,1,YALP,Alpurrurulam
-19.29100906,136.07584588,710,1,1,YALD,ALROY DOWNS
43.16305277,-88.82454723,825,1,1,WS74,Als Airway
39.29065694,-78.35083889,1120,1,2,48VA,Als Field
39.52622694,-74.95656028,115,1,1,NJ96,Als Landing Strip
59.18720694,-138.43923584,30,1,1,AK75,Alsek River
69.977351,23.365433,9,1,1,ENAT,ALTA
-9.86609,-56.106204,947,1,1,SBAT,ALTA FLORESTA
-31.65027778,-64.36888889,1771,1,1,SA41,Alta Gracia El Toto
39.11375,-121.056529,2275,1,1,09CL,ALTA SIERRA
30.150683,-103.8983385,4702,1,3,0TA7,ALTA VISTA RANCH
-3.2539055,-52.253976,368,1,1,SBHT,ALTAMIRA
50.97969100,012.51478400,640,1,1,EDAC,Altenburg Nobitz
30.58797194,-85.06992112,140,1,1,10FD,Altha International
-35.37077358,136.86046480,284,1,1,YALT,ALTHORPE ISLAND
48.66726852,016.82561690,603,1,1,LOAR,Altlichtenwarth
-16.9216671,-53.5419426,2707,1,1,SWGR,Alto Gracas
2.765,-62.22138889,237,1,1,SJYG,Alto Mucajai
-14.5233326,-56.4013901,850,1,1,SWAU,Alto Paraguai
-14.1210275,-47.530861,1200,1,1,SDXF,ALTO PARAISO
-9.083333,-45.9505577,968,1,1,SNAI,Alto Parnaiba
-26.53225184,139.26571236,104,1,1,YADS,Alton Downs
32.02959833,-90.10147306,850,1,1,MS83,Alton Field
49.09472075,-97.53652925,806,1,2,CJL6,ALTONA MUNI
40.29648,-78.3199215,1504,1,2,KAOO,ALTOONA BLAIR CO
40.56951194,-78.35668056,1100,1,1,PS77,Altoona Intown
41.48614526,-120.56313509,4374,1,3,KAAT,Alturas Muni
34.6706,-99.2662953333333,1382,1,3,KLTS,ALTUS AFB
34.698782,-99.3381,1433,1,1,KAXS,ALTUS QUARTZ MOUNTAIN RGNL
36.97651777,-80.49394362,2375,1,1,09VA,Alum Ridge
36.77207875,-98.670421,1474,1,2,KAVK,ALVA RGNL
8.7703875,-82.6643555,5000,1,1,MP21,ALVARO BERROA
-33.04638889,-60.59694444,85,1,1,SA43,Alvear Aeroparque Rosario
38.883183,-9.029942,11,1,1,LPAR,ALVERCA
31.64375805,-100.96955278,2444,1,1,64F,Alvie Cole Ranch
29.41551444,-95.28910223,43,1,3,6R5,Alvin Airpark
65.6458282,21.061388,227,1,1,ESUV,Alvsbyn Hogheden
69.32414824,087.34152095,595,1,1,UOOO,Alykel
45.77021030,009.16063880,1260,1,1,LILB,Alzate Brianza
-3.3196525,-79.769165,22,1,1,SEPS,AMABLE CALLE GUTIERREZ
35.30563611,-86.23665639,1080,1,1,TN39,Amacher Strip
-03.34650754,128.92603849,2,1,1,WAPA,Amahai (Local Gov)
32.482501,130.158868,340,1,1,RJDA,AMAKUSA
29.4773458333333,21.1219235,145,1,3,HL49,AMAL V12
-23.1427784,-55.2077789,1542,1,1,SSAM,Amambai
28.4306345,129.712543,27,1,1,RJKA,AMAMI
41.79584027,-91.87101112,712,1,1,C11,Amana
39.63534111,-82.73794751,900,1,1,OH61,Amanda
2.07751,-50.858236,45,1,1,SBAM,AMAPA
-22.85924,-47.108183,2008,1,1,SDAM,Amarais
-12.993643,-39.639921,1394,1,1,SNAZ,AMARGOSA
36.29578916,-116.42587473,2037,1,2,70CL,Amargosa
59.2602955,24.208504,65,1,1,EEEI,AMARI
-01.27607484,132.19178025,990,1,1,WX05,Amaroe Meer (DGAC)
-26.10283011,131.20537626,2279,1,1,YAMT,Amata
-17.55,17.7,3800,1,1,FY05,Amauni
-10.29778900,149.33559100,10,1,1,AZB,Amazon Bay
-05.60907735,139.61891023,47,1,1,WX06,Amazu (ZGK)
30.3681465,76.81666525,909,1,2,VIAM,AMBALA
-14.898749,47.9938945,92,1,1,FMNW,AMBALABE
-23.35229740,134.73215902,1866,1,1,YABL,Ambalindum
45.98367925,5.3325445,823,1,2,LFXA,Amberieu
-27.64068555,152.71014935,87,1,4,YAMB,Amberley Military
45.5195,3.747761,1847,1,1,LFHT,Ambert le Poyet
-13.1884305,48.987979,72,1,1,FMNE,AMBILOBE
-04.67299254,140.57498482,6330,1,2,WX07,Ambisibil (AMA)
48.90139555,-99.01679612,1590,1,1,8ND0,Amble
67.10649175,-157.8577485,334,1,2,PAFM,AMBLER
41.54392083,-88.99341528,700,1,1,7IL9,Ambler - Cady
14.512757,-4.0795545,906,1,1,GAMB,AMBODEDJO
-04.59407000,143.51940400,0,1,1,AMG,Amboin
47.34225059,000.94167436,177,1,2,LFEF,Amboise Dierre
-03.70918800,128.08718900,33,1,1,WAPP,Ambon Pattimura
46.5125,8.6897635,3241,1,1,LSPM,Ambri
39.21776805,-104.68025167,7028,1,1,4CO7,Ambrosich Field
-1.981388885,-50.81138889,96,1,1,SIPY,Ambrosio
-31.31349875,-64.2041235,1604,1,2,SACO,AMBROSIO L V TARAVELLA
-04.21476200,142.82110200,160,1,1,AUJ,Ambunti
-23.34107800,133.17240200,2067,1,1,YABU,Amburla Homestead
40.2661515,-120.1526345,3934,1,1,KAHC,AMEDEE AAF
-34.84611111,-62.48166667,360,1,1,SA49,Ameghino
-34.81194444,-62.5225,357,1,1,SA50,Ameghino La Chacra
-34.782777775,-62.450833335,360,1,1,SA51,Ameghino Sigfrido Rohr Aviagro
-21.8178,15.6208,3316,1,1,FYAI,Ameib Ranch
53.44847707,005.68500276,11,1,2,EHAL,Ameland
39.570532,-95.1803235,1073,1,1,K59,AMELIA EARHART
41.53843310,015.71283720,183,1,1,LIBA,AMENDOLA
-35.501944445,-62.99,347,1,1,SA52,America
65.10171888,-151.17748028,500,1,1,AK80,American Creek
42.797317,-112.8251875,4419,1,1,U01,AMERICAN FALLS
-22.755786,-47.2694435,2085,1,1,SDAI,AMERICANA
45.2811485,-92.375393,1088,1,1,KAHH,AMERY MUNI
42.65112444,-88.74593862,958,1,1,05WI,Ames - Private
41.38115666,-86.22278139,825,1,1,46IN,Ames Field
29.58745972,-82.87123278,64,1,1,8J2,Ames Field
41.99262875,-93.62183325,955,1,2,KAMW,AMES MUNI
-03.63257200,140.96034100,2198,1,1,WX08,Amgotro (AMA)
36.0205498,140.2700043,305,1,1,RJA1,Ami
49.8730195,2.387075,208,1,1,LFAY,Amiens Glisy
40.972775,24.341415,203,1,1,LGKM,AMIGDHALEON
32.66040972,-97.84197806,840,1,1,2TA9,AMIGO For Christ
31.903025,-109.025475,4107,1,1,NM90,AMIGOS DEL CIELO
-23.636,19.3383,4100,1,1,FYAM,Aminius
21.9260905,78.113639,2435,1,1,VA1L,AMLA
47.57327014,009.04834319,1364,1,1,LSPA,Amlikon
-21.74341200,135.24395800,1299,1,2,YAMM,Ammaroo
32.02472222,-109.9575,4510,1,1,AZ14,Ammon
31.5316665,-93.707775,210,1,1,5LS9,AMMONS
50.79165862,008.91177676,705,1,1,EDX3,Amoeneburg glider field
35.60007916,-91.43346528,240,1,1,AR56,Amos
48.5638875,-78.249722,1068,1,1,CYEY,AMOS MAGNY
50.74105818,003.48665532,49,1,1,EBAM,Amougies
-13.484815,48.6327375,49,1,1,FMNZ,AMPAMPAMENA
7.3370805,81.6258805,150,1,1,VCCG,AMPARAI
-21.65650711,135.23126706,1286,1,1,YAMJ,Ampilatwatja
43.25744630,011.24717140,634,1,1,LIQS,AMPUGNANO
42.25978550,003.10499317,30,1,1,LEAP,Ampuriabrava-Gerona
31.709593,74.7972625,756,1,1,VIAR,AMRITSAR
42.96257388,-74.25374306,340,1,1,NY87,Amsterdam Airfield
38.12506833,-86.16219334,665,1,1,1II4,Amy
37.46668861,-100.0004125,2560,1,1,SN94,Amy
33.919129,36.8666135,2727,1,1,OS64,AN NASIRIYAH
-31.734444445,-54.090555565,584,1,1,SIAP,Ana Paula
-17.3526045,-145.5099545,10,1,1,NTGA,ANAA
-12.88373439,131.68479327,61,1,1,YANR,ANABURROO
29.191806,-100.275139,1067,1,1,0XS7,ANACACHO RANCH
9.430225,-64.4709055,721,1,1,SVAN,ANACO
48.498889,-122.6625,241,1,1,74S,ANACORTES
35.052193,-98.2643045,1286,1,1,F68,ANADARKO MUNI
39.809907,30.519393,2588,1,1,LTBY,ANADOLU
52.454166,-125.302222,3635,1,2,AJ4,Anahim Lake
68.133599,-151.74334,2103,1,1,PAKP,ANAKTUVUK PASS
-14.6296935,47.763785,345,1,1,FMNL,ANALALAVA
1.79972222,-67.38388889,335,1,1,SWAO,Anamoim
-16.362336,-48.927053,3642,1,1,SWNS,ANAPOLIS
-20.24825432,169.77294641,7,1,1,NVVA,Anatom
47.408203,-1.177566,111,1,1,LFFI,Ancenis
30.00938861,-96.75942167,440,1,1,56TX,Anchorage Farm Field
29.72939166,-83.35347084,26,1,1,39FD,Ancient Oaks
-25.40924549,135.29076352,553,1,1,YADO,ANDADO
-13.70641,-73.3503765,11300,1,1,SPHY,ANDAHUAYLAS
-07.13219800,145.74683000,3500,1,2,ADC,Andakombe
-27.628111,-66.34175,2952,1,1,SA35,ANDALGALA
31.3087405,-86.3937635,310,1,1,79J,ANDALUSIA OPP
-30.43750400,137.13895171,250,1,2,YAMK,Andamooka
-14.6515275,49.620556,1552,1,1,FMND,ANDAPA
44.75525317,-001.06794780,64,1,1,LFCD,Andernos-les-Bains
13.583952,144.93002575,627,1,2,PGUA,ANDERSEN AFB
47.7874275,-93.06045778,1310,1,1,MY49,Anderson
39.83339694,-82.73322556,800,1,1,OH43,Anderson
43.42835833,-85.45475834,902,1,1,5MI4,Anderson
42.00947277,-88.71758834,830,1,1,26LL,Anderson
34.66777777,-82.71,817,1,1,SC80,Anderson
35.40424611,-89.022285,392,1,1,TN37,Anderson
48.38055888,-99.03374445,1460,1,1,NA10,Anderson - Private
47.40277305,-98.48315334,1485,1,1,NA51,Anderson Airstrip
48.53332972,-100.31874362,1485,1,1,5NA6,Anderson Airstrip
38.04873416,-75.70354001,8,1,1,2MD0,Anderson Farm
48.64303472,-96.80727667,800,1,1,52MN,Anderson Field
48.105,-119.7206945,914,1,1,S97,ANDERSON FLD
61.61696166,-149.31472501,463,1,2,0AK1,Anderson Lake Strip
40.10855875,-85.612641,919,1,2,KAID,Anderson Muni Darlington Fld
34.49439200,-082.71087600,782,1,2,KAND,Anderson Rgnl
48.53138083,-97.62814195,890,1,1,NA65,Anderson Strip
46.92433694,-116.95849862,2580,1,1,ID10,Anderson-Plummer
57.264168,13.599439,507,1,1,ESMP,ANDERSTORP
-23.0273415,-50.227532,1608,1,1,SSAN,Andira
40.7277375,72.294022,1515,1,1,UT71,ANDIZHAN
-00.33342500,111.11614900,238,1,1,WX09,Andong (MAF)
4.72722222,-60.24166667,735,1,1,SDJS,Andorinha
69.29200339,016.13457310,43,1,2,ENAN,ANDOYA
-20.925007,-51.3820165,1247,1,1,SDDN,Andradina
29.722457355,-95.588305135,80,1,1,KAAP,Andrau Airpark
37.92795180,021.28766250,55,1,1,LGAD,ANDRAVIDA
10.7944055,-63.981589,10,1,1,SVIE,ANDRES MIGUEL SALAZAR MARCANO
53.870975,-112.354599,2060,1,1,EJ2,Andrew
40.16031,-88.30449667,810,1,1,IL55,Andrew Rla
31.41545388,-84.71297389,245,1,1,4GA8,Andrews
38.8108095,-76.86712225,280,1,2,KADW,Andrews AFB
46.67998944,-100.28705695,1744,1,1,NA95,Andrews Airstrip
32.3307221666667,-102.5289365,3174,1,3,E11,ANDREWS CO
35.1952295,-83.8630375,1697,1,1,KRHP,ANDREWS MURPHY
41.9518945,-86.3683965,668,1,2,C20,ANDREWS UNIV ARPK
51.89590793,000.45162732,286,1,2,EGSL,Andrewsfield
46.64774638,-97.13064501,980,1,1,Y18,Andvik
39.93089222,-84.01354612,895,1,2,I11,Andy Barnhart Memorial
41.51011491,-123.99358623,42,1,1,S51,Andy Mc Beth
18.736685,-64.32577399,9,1,1,TUPA,Anegada/Auguste George
34.787149,-1.923985,1535,1,1,GMFO,ANGADS
-25.03358272,132.27373528,1724,1,1,YADN,ANGAS DOWNS STN
-26.17949173,130.22607971,2188,1,1,YANJ,Angatja Airport
6.9,134.15,20,1,1,ANG,Angaur
62.5652809,15.8347187,427,1,1,ESUJ,Ange Talje
16.561821,-93.026082,1491,1,1,MMTG,ANGEL ALBINO CORZO
36.42076110,-105.29216770,8380,1,1,KAXX,ANGEL FIRE
46.64847444,-118.58304306,884,1,1,3WA3,Angel Park
-34.7890955,-56.2647025,174,1,1,SUAA,ANGEL S ADAMI
56.28964281,012.84394883,68,1,1,ESTA,Angelholm
31.23189200,-094.75426500,296,1,2,KLFK,Angelina Co
47.56334100,-000.31394300,194,1,3,LFJR,Angers Marce
-01.38585363,133.87396574,6471,1,1,WAKJ,Anggi (TEAM)
-04.20082441,139.43281152,4850,1,1,WX10,Angguruk (GKI)
4.165,-59.835,184,1,1,SDKA,Angical
38.39474027,-94.31022584,900,1,1,MU07,Angle Bar M
-24.63119974,149.74175402,397,1,1,YAST,ANGLESTONE
42.660258675,-78.9912174975,708,1,2,D22,Angola
30.95156777,-91.58483917,45,1,2,LA67,Angola Airstrip
45.729515,0.2186725,436,1,1,LFBU,Angouleme Brie Champniers
-22.975339,-44.30714071,9,1,1,SDAG,Angra dos Reis
18.20652626,-063.05306409,127,1,1,TQPF,Anguilla/Wallblake
44.23005861,-72.79122723,670,1,1,VT49,Angus Airways
38.580015,-122.435468,1848,1,1,2O3,Angwin Parrett Fld
56.69875,11.555833335,23,1,1,EKAT,Anholt
61.581597,-159.5430445,88,1,1,PANI,ANIAK
