type,lat,lon,alt,frq,rng,frq2,id,icao,rwy,name
4,43.64836900,001.34149700,487,10930,18,322.987,TBN,LFBO,32L,ILS-cat-II
4,43.63919400,001.35544400,486,10835,18,322.696,TD,LFBO,32R,ILS-cat-II
4,43.38909200,-000.43598600,576,11010,18,305.888,PU,LFBP,31,ILS-cat-III
4,43.16448900,-000.01350800,1265,10950,18,200.268,OS,LFBT,20,ILS-cat-I
4,45.73065000,000.20534200,427,10935,18,276.943,AM,LFBU,28,ILS-cat-II
4,45.20077500,000.80459400,312,10910,18,293.689,PX,LFBX,30,ILS-cat-II
4,43.46851000,-001.50879300,243,11134,18,89.354,BZ,LFBZ,09,ILS-cat-I
4,43.46822500,-001.53896900,234,11135,18,269.043,BZ,LFBZ,27,ILS-cat-II
4,43.91336823,002.12148333,567,10870,18,88.941,AB,LFCI,09,ILS-cat-I
4,43.54766700,002.29865800,790,11135,18,141.340,EN,LFCK,14,ILS-cat-II
4,44.40107700,002.49426300,1906,11075,18,129.245,RDE,LFCR,13,ILS-cat-I
4,44.41440600,002.47136400,1914,11075,18,309.007,RDE,LFCR,31,ILS-cat-II
4,45.89738900,-000.99997200,62,11050,18,302.705,ROC,LFDN,31,ILS-cat-II
4,48.10126400,007.35650600,627,11070,18,190.996,HO,LFGA,19,ILS-cat-I
4,47.04687800,005.44346700,646,10935,18,54.272,DO,LFGJ,05,ILS-cat-I
4,47.03259700,005.41426700,643,10970,18,234.337,DO,LFGJ,23,ILS-cat-I
4,45.08663100,003.75798300,2707,10850,18,331.042,PY,LFHP,33,ILS-cat-I
4,48.99129900,006.26268900,869,11175,18,39.156,MLY,LFJL,04,ILS-cat-I
4,48.96771100,006.23335800,870,11175,18,219.203,MLY,LFJL,22,ILS-cat-III
4,47.55886100,-000.32539900,194,10890,18,261.075,AS,LFJR,26,ILS-cat-I
4,42.56835800,009.47704400,25,11135,27,342.810,BP,LFKB,34,ILS-cat-I
4,41.49476100,009.08475500,87,11050,27,229.000,GR,LFKF,23,ILS-cat-I
4,41.93249300,008.80785800,18,11030,27,24.920,AC,LFKJ,02,ILS-cat-I
4,41.90934700,009.40572000,27,10910,27,178.950,SZA,LFKS,18,ILS-cat-I
4,47.84234400,003.49600800,523,10995,18,185.467,AX,LFLA,19,ILS-cat-I
4,45.62758600,005.88112400,779,10950,27,176.730,CY,LFLB,18,ILS-cat-I
4,45.78437600,003.14625000,1089,11110,27,261.980,CF,LFLC,26,ILS-cat-III
4,45.70786667,005.09516668,822,10910,18,175.162,LSS,LFLL,18L,ILS-cat-I
4,45.74881744,005.08570004,744,11075,18,355.162,SAN,LFLL,36L,ILS-cat-III
4,45.73766708,005.09154987,769,11150,18,355.162,LSN,LFLL,36R,ILS-cat-III
4,46.40507500,004.02241300,794,11009,18,148.126,SN,LFLN,15L,ILS-cat-I
4,46.42460600,004.00480000,794,11175,18,328.181,SN,LFLN,33R,ILS-cat-II
4,45.93510200,006.10563300,1520,10890,27,38.560,ANM,LFLP,04,ILS-cat-I
4,45.36266700,005.35202000,1302,10930,27,90.230,SG,LFLS,09,ILS-cat-I
4,44.93293300,004.97207500,547,11015,18,7.739,VE,LFLU,01,ILS-cat-I
4,46.18259700,003.40623900,820,10990,18,7.841,VZ,LFLV,01,ILS-cat-I
4,44.88290300,002.42871100,2057,11030,18,150.874,AR,LFLW,15,ILS-cat-II
4,46.84746900,001.71604200,522,11030,18,213.112,CX,LFLX,22,ILS-cat-II
4,45.73693600,004.94011400,640,11130,18,343.441,LY,LFLY,34,ILS-cat-I
4,43.38473900,006.39023900,259,10930,18,87.216,LC,LFMC,09,ILS-cat-I
4,45.52884700,004.29797200,1330,11035,18,174.931,EB,LFMH,18,ILS-cat-II
4,45.55259300,004.29483200,1325,11090,18,354.690,EB,LFMH,36,ILS-cat-I
4,43.50443900,004.93700800,71,11130,18,152.719,IST,LFMI,15,ILS-cat-I
4,43.21498200,002.31956600,433,11110,27,96.290,CS,LFMK,10,ILS-cat-I
4,43.42539978,005.23094988,74,11030,27,134.121,ML,LFML,13L,ILS-cat-III
4,43.42416763,005.22651672,74,10830,27,134.921,MCE,LFML,13R,ILS-cat-I
4,43.44950104,005.19671679,74,11115,27,314.121,MPV,LFML,31R,ILS-cat-I
4,43.66944200,007.22826000,12,10995,27,44.900,NI,LFMN,04L,ILS-cat-I
4,43.66765600,007.22890400,12,11070,27,42.000,NA,LFMN,04R,ILS-cat-I
4,44.12891700,004.87978100,184,10990,18,144.268,ORG,LFMO,15,ILS-cat-I
4,42.75574700,002.86035000,124,11175,18,328.297,PL,LFMP,33,ILS-cat-II
4,43.58752200,003.95299400,16,10855,27,304.750,FG,LFMT,31R,ILS-cat-I
4,43.32247222,003.36935833,50,10935,18,94.522,ZR,LFMU,10,ILS-cat-I
4,43.91732400,004.89908000,121,11050,18,348.794,AN,LFMV,35,ILS-cat-I
4,43.59694000,005.11397700,197,11090,27,159.680,SAL,LFMY,16,ILS-cat-II
4,47.06594800,002.65810500,577,11070,18,60.323,AV,LFOA,06,ILS-cat-I
4,47.04560800,002.60576700,562,11070,18,240.264,AV,LFOA,24,ILS-cat-I
4,49.44483185,002.13490009,289,11115,18,123.733,BVT,LFOB,12,ILS-cat-III
4,49.45953369,002.10104990,327,10995,18,303.833,BI,LFOB,30,ILS-cat-I
4,49.03962700,001.23379600,463,11129,18,39.813,EVX,LFOE,04,ILS-cat-I
4,49.01626400,001.20410300,464,11130,18,219.787,EVX,LFOE,22,ILS-cat-II
4,49.52525600,000.07575000,322,10950,18,223.062,OT,LFOH,22,ILS-cat-I
4,47.98308100,001.74228900,412,11130,18,249.252,OAN,LFOJ,25,ILS-cat-I
4,48.77230300,004.21391700,587,11130,18,101.281,CVD,LFOK,10,ILS-cat-III
4,48.78010800,004.15441400,587,10955,18,281.234,CVL,LFOK,28,ILS-cat-I
4,49.37775800,001.16614200,512,11050,18,221.272,RN,LFOP,22,ILS-cat-I
4,47.41798300,000.72188100,341,11055,18,195.212,TS,LFOT,20,ILS-cat-II
4,48.97551300,002.46032000,155,10950,18,66.083,LBG,LFPB,07,ILS-cat-I
4,48.96490097,002.42020011,218,11055,18,265.597,RGE,LFPB,27,ILS-cat-I
4,49.24786100,002.50038900,270,11150,18,245.200,CRL,LFPC,25,ILS-cat-I
4,48.99893300,002.61358900,392,10870,18,85.388,GLE,LFPG,08L,ILS-cat-III
4,48.99548100,002.61376900,392,10855,18,85.382,DSE,LFPG,08R,ILS-cat-III
4,49.02742200,002.57531900,392,10935,18,85.375,PNE,LFPG,09L,ILS-cat-III
4,49.02398100,002.57573300,392,11010,18,85.383,CGE,LFPG,09R,ILS-cat-III
4,48.99206700,002.54986100,392,10835,18,265.347,DSU,LFPG,26L,ILS-cat-III
4,48.99529700,002.54548100,392,10910,18,265.345,GAU,LFPG,26R,ILS-cat-III
4,49.02035800,002.50823100,392,11070,18,265.332,CGW,LFPG,27L,ILS-cat-III
4,49.02386100,002.50922800,392,11035,18,265.299,PNW,LFPG,27R,ILS-cat-III
4,48.60842800,002.65103300,302,11155,18,283.524,MV,LFPM,28,ILS-cat-I
4,48.75462300,002.11381300,538,10929,18,71.067,TNO,LFPN,07L,ILS-cat-I
4,48.75039100,002.09515800,537,11015,27,251.210,TNO,LFPN,25R,ILS-cat-I
4,48.73966100,002.38779200,291,11030,18,18.282,OLN,LFPO,02,ILS-cat-I
4,48.73638900,002.36332500,291,10850,18,61.794,ORE,LFPO,06,ILS-cat-III
4,48.71934400,002.31514200,291,11090,18,241.794,OLO,LFPO,24,ILS-cat-II
4,48.71863300,002.35440300,291,11175,18,254.372,OLW,LFPO,26,ILS-cat-III
4,49.09922500,002.04462800,325,11095,18,44.566,CVN,LFPT,05,ILS-cat-II
4,49.08728000,002.02660300,325,10809,18,224.657,CVN,LFPT,23,ILS-cat-I
4,48.77465800,002.21651900,584,11135,18,88.310,VVE,LFPV,09,ILS-cat-I
4,48.77406700,002.18625000,581,11075,18,268.297,VVO,LFPV,27,ILS-cat-II
4,48.31322500,004.01800300,388,11115,18,173.767,TY,LFQB,18,ILS-cat-I
4,49.23989700,005.67700300,770,11050,18,13.547,MCY,LFQE,01,ILS-cat-I
4,50.22291400,003.13080300,256,10930,18,274.039,CMB,LFQI,28,ILS-cat-I
4,48.77428100,007.21952400,1017,11015,18,57.182,PB,LFQP,06,ILS-cat-I
4,48.75906100,007.18372200,1016,11015,18,237.201,PB,LFQP,24,ILS-cat-I
4,50.57014847,003.13381672,135,11010,18,77.132,LL,LFQQ,08,ILS-cat-I
4,50.56206512,003.07811666,157,11075,18,257.132,LIL,LFQQ,26,ILS-cat-I
4,50.61053100,002.63276700,60,10935,18,217.408,MER,LFQT,22,ILS-cat-I
4,49.78102800,004.65809400,492,10950,18,112.184,CZ,LFQV,11,ILS-cat-I
4,49.78706000,004.63497000,489,10950,18,291.975,CZ,LFQV,29,ILS-cat-I
4,48.44226800,-004.44325000,325,10990,27,251.200,BG,LFRB,25L,ILS-cat-III
4,49.65263100,-001.49035000,459,11055,18,280.779,MP,LFRC,28,ILS-cat-I
4,48.59976500,-002.08312300,216,11075,27,350.080,DR,LFRD,35,ILS-cat-I
4,49.37175600,000.13504700,479,11155,18,297.219,DV,LFRG,30,ILS-cat-I
4,47.75585300,-003.46099200,144,10815,18,251.709,BH,LFRH,25,ILS-cat-II
4,46.70358100,-001.39044200,281,11190,18,281.408,LRY,LFRI,28,ILS-cat-I
4,48.52603100,-004.17286100,347,10850,18,253.240,LD,LFRJ,26,ILS-cat-I
4,49.18168300,-000.46799700,231,11095,18,305.342,CN,LFRK,31,ILS-cat-I
4,48.07396100,-001.74831400,124,11010,18,280.718,RS,LFRN,28,ILS-cat-I
4,48.75692500,-003.48419700,291,11035,18,287.639,LN,LFRO,29,ILS-cat-II
4,47.97572800,-004.18694400,295,11030,18,273.511,QR,LFRQ,28,ILS-cat-II
4,47.16555200,-001.60130600,89,10990,27,27.420,NT,LFRS,03,ILS-cat-III
4,48.53222200,-002.86968100,452,10995,18,238.778,SB,LFRT,24,ILS-cat-II
4,47.30848100,-002.16754700,12,10850,18,253.414,MT,LFRZ,26,ILS-cat-I
4,47.58406900,007.53326400,888,11155,18,154.868,MH,LFSB,15,ILS-cat-III
4,47.61896476,007.50899051,885,10935,18,334.865,IBLU,LFSB,33,ILS-cat-I
4,47.90842500,007.39455600,702,11110,18,194.192,CLR,LFSC,19,ILS-cat-I
4,47.28059200,005.09306700,728,10950,18,354.985,DJ,LFSD,36,ILS-cat-I
4,49.08562900,006.13618300,623,10909,18,9.643,MZ,LFSF,01,ILS-cat-I
4,49.05932200,006.12935300,629,10910,18,189.754,MZ,LFSF,19,ILS-cat-II
4,48.32395800,006.04852200,1084,11090,18,265.048,MI,LFSG,27,ILS-cat-II
4,48.64164700,004.87939200,458,10890,18,292.978,SDI,LFSI,29,ILS-cat-I
4,48.69941100,006.23728600,751,10850,18,30.422,NY,LFSN,03,ILS-cat-I
4,48.68595500,006.22522800,751,10850,18,209.112,NY,LFSN,21,ILS-cat-I
4,48.57020300,005.94759400,1105,10870,18,199.507,NAY,LFSO,20,ILS-cat-I
4,48.54879400,007.64620000,499,10855,18,48.632,ENT,LFST,05,ILS-cat-I
4,48.52782200,007.61025800,515,10955,18,228.592,STZ,LFST,23,ILS-cat-III
4,47.79276300,006.33016100,912,10810,18,293.000,LXI,LFSX,11,ILS-cat-I
4,47.78105200,006.37116200,912,10809,18,113.000,LXI,LFSX,29,ILS-cat-I
4,43.74400000,004.41731100,306,10955,18,177.131,NG,LFTW,18,ILS-cat-I
4,43.76886700,004.41539100,308,10909,18,356.750,NG,LFTW,36,ILS-cat-I
4,37.95269200,023.94894200,282,11050,18,36.523,IATL,LGAV,03L,ILS-cat-II
4,37.95444400,023.97277800,302,11110,18,36.973,IATR,LGAV,03R,ILS-cat-II
4,37.91928100,023.93929400,271,11110,18,216.519,IEVL,LGAV,21L,ILS-cat-II
4,37.91674400,023.91520300,255,11050,18,216.504,IEVR,LGAV,21R,ILS-cat-II
4,36.39982700,028.06615900,17,11030,18,250.446,IRDS,LGRP,25,ILS-cat-I
4,40.51597500,022.99071400,19,10950,18,103.986,IMAK,LGTS,10,ILS-cat-I
4,40.50666700,022.97500000,16,11030,18,166.620,ITSL,LGTS,16,ILS-cat-I
4,47.42114700,019.29784000,495,11170,27,132.410,BPL,LHBP,13L,ILS-cat-III
4,47.42825600,019.25401200,495,11050,27,132.380,FER,LHBP,13R,ILS-cat-III
4,47.45068600,019.21779600,495,11150,14,312.380,FHL,LHBP,31L,ILS-cat-III
4,47.44819400,019.25424200,495,10950,36,312.410,BPR,LHBP,31R,ILS-cat-III
4,47.49816900,021.63045600,359,11010,18,47.865,DCN,LHDC,05R,ILS-cat-I
4,45.99782200,018.23701700,676,10835,18,337.467,PCS,LHPP,34,ILS-cat-I
4,46.67298900,017.16414200,408,10875,18,165.403,SMK,LHSM,16,ILS-cat-I
4,41.14311111,016.77683333,177,11135,18,69.250,BAP,LIBD,07,ILS-cat-I
4,40.53245900,017.39925400,215,10835,20,348.720,ITGT,LIBG,35,ILS-cat-I
4,40.24804700,018.12502500,162,11175,18,325.836,GAL,LIBN,32,ILS-cat-I
4,42.42152800,014.17288900,48,11070,18,217.392,IPS,LIBP,22,ILS-cat-I
4,40.67513900,017.92638900,48,10950,18,316.882,IBN,LIBR,31,ILS-cat-I
4,38.90731400,016.22585300,21,11030,18,278.537,LAM,LICA,28,ILS-cat-I
4,37.46808300,015.08200000,25,10990,18,83.977,CTN,LICC,08,ILS-cat-I
4,35.49663000,012.60811900,70,11130,20,260.600,ILMA,LICD,26,ILS-cat-I
4,36.81377092,011.95506595,635,11090,18,256.327,IPTL,LICG,26,ILS-cat-I
4,38.16499700,013.08498100,65,11055,18,203.809,ITO,LICJ,20,ILS-cat-I
4,38.17365000,013.08455800,65,10950,18,246.823,RAI,LICJ,25,ILS-cat-I
4,37.92108100,012.47211900,13,11095,18,307.746,TRA,LICT,31,ILS-cat-I
4,40.61846542,008.28256702,72,11015,18,204.472,IALF,LIEA,20,ILS-cat-I
4,39.26205600,009.04205600,7,10950,18,318.117,IEL,LIEE,32,ILS-cat-I
4,40.90590800,009.53147500,36,10990,18,55.310,ISM,LIEO,06,ILS-cat-I
4,40.89155000,009.50403000,36,11130,20,235.310,IOL,LIEO,24,ILS-cat-I
4,45.61337200,008.73815300,697,11075,20,169.590,IMSL,LIMC,17L,ILS-cat-I
4,45.64780600,008.71808300,767,10910,18,349.588,IMA,LIMC,35L,ILS-cat-III
4,45.65305600,008.72719400,780,10990,18,349.066,MLP,LIMC,35R,ILS-cat-II
4,45.67166700,009.68694400,779,10870,18,285.082,BRM,LIME,28,ILS-cat-III
4,45.21941700,007.65081400,989,10870,18,2.561,ITOC,LIMF,36,ILS-cat-III
4,44.41661100,008.82277800,9,10930,18,287.302,GSE,LIMJ,28,ILS-cat-I
4,45.45922800,009.27554200,353,10955,18,355.676,ILNT,LIML,36,ILS-cat-III
4,44.81556702,010.29220009,163,11050,18,197.374,IPR,LIMP,20,ILS-cat-I
4,45.73802200,007.35914800,1797,10975,20,264.700,IAOS,LIMW,27,ILS-cat-I
4,44.53680600,007.61366700,1267,11095,18,212.496,LEV,LIMZ,21,ILS-cat-I
4,46.04166700,012.61333300,410,10950,18,48.122,IAVI,LIPA,05,ILS-cat-I
4,44.21744400,012.32658600,12,11035,18,116.319,CER,LIPC,12,ILS-cat-I
4,44.52922200,011.30594400,123,10890,18,116.811,BLN,LIPE,12,ILS-cat-III
4,44.54209900,011.27019978,123,10975,18,296.661,IBBP,LIPE,30,ILS-cat-I
4,45.65308300,012.21138900,51,10930,18,69.203,TRE,LIPH,07,ILS-cat-I
4,44.18833300,012.08722200,98,10970,18,117.633,FOR,LIPK,12,ILS-cat-I
4,45.43908300,010.31630600,356,11055,18,315.024,IBS,LIPO,32,ILS-cat-III
4,45.82773600,013.49113300,43,11075,18,90.430,RNC,LIPQ,09,ILS-cat-II
4,44.03091700,012.59266700,41,10930,18,307.771,MIR,LIPR,31,ILS-cat-I
4,45.39916700,011.85277800,44,11130,18,43.735,PDV,LIPU,04,ILS-cat-I
4,45.40750000,010.90583300,248,11010,18,45.764,IVF,LIPX,04,ILS-cat-III
4,43.60583300,013.34788900,47,11190,18,224.795,IFA,LIPY,22,ILS-cat-I
4,45.51864700,012.36925300,13,10995,18,42.023,VTS,LIPZ,04R,ILS-cat-I
4,41.78858300,012.60225000,426,10990,18,152.811,CIA,LIRA,15,ILS-cat-I
4,41.66343600,012.42908100,39,10955,18,310.017,PRA,LIRE,31,ILS-cat-I
4,41.80918100,012.27688900,15,10810,18,162.685,FLL,LIRF,16L,ILS-cat-II
4,41.77874700,012.24175600,15,11030,18,162.670,FRR,LIRF,16R,ILS-cat-II
4,41.79866900,012.22976900,15,11015,18,249.669,FEE,LIRF,25,ILS-cat-I
4,41.81841700,012.22514700,15,10890,18,342.664,ISW,LIRF,34L,ILS-cat-I
4,41.84922800,012.26012800,15,11155,18,342.671,FSS,LIRF,34R,ILS-cat-I
4,40.88688900,014.28988900,294,11015,18,52.736,NPC,LIRN,06,ILS-cat-I
4,40.87905600,014.27600000,288,10950,18,238.025,INPL,LIRN,24,ILS-cat-I
4,43.69733300,010.40827800,7,10970,18,36.763,IPI,LIRP,04R,ILS-cat-I
4,43.81561661,011.21366692,131,11030,18,48.101,IFZ,LIRQ,05,ILS-cat-I
4,43.10525000,012.51647200,693,11095,18,14.251,IPE,LIRZ,01,ILS-cat-I
4,46.23453900,014.43638900,1282,11050,18,306.465,LJB,LJLJ,31,ILS-cat-III
4,46.49166400,015.67464700,876,11010,18,326.185,MAR,LJMB,33,ILS-cat-I
4,50.11601900,014.52777500,916,10835,18,242.311,KD,LKKB,24R,ILS-cat-I
4,49.68215800,018.08814700,807,11095,18,226.260,OSV,LKMT,22,ILS-cat-I
4,49.17521400,016.10761700,1548,11135,18,309.406,LA,LKNA,31,ILS-cat-I
4,50.01414200,015.71653900,780,10935,18,272.755,PK,LKPD,27,ILS-cat-I
4,49.43182200,017.42517800,676,11015,18,66.016,CK,LKPO,06,ILS-cat-I
4,50.11741100,014.27824700,1202,11115,18,64.940,PH,LKPR,06,ILS-cat-I
4,50.08966570,014.28331689,1246,10995,18,127.000,PA,LKPR,12,ILS-cat-I
4,50.10029400,014.22115800,1156,10910,18,244.947,PR,LKPR,24,ILS-cat-III
4,50.11013300,014.24111100,1234,10950,18,307.083,PG,LKPR,30,ILS-cat-I
4,49.15331100,016.67075800,771,11150,18,277.511,BO,LKTB,28,ILS-cat-I
4,50.22007908,014.37678990,919,11075,18,285.394,VO,LKVO,28,ILS-cat-I
4,31.99878600,034.89649400,130,11030,18,121.465,BG,LLBG,12,ILS-cat-I
4,32.01279700,034.85884700,97,10870,18,259.717,BA,LLBG,26,ILS-cat-I
4,35.83363900,014.50705600,230,10970,18,134.954,LQ,LMML,14,ILS-cat-II
4,35.85930600,014.47527800,256,11050,18,314.794,LM,LMML,32,ILS-cat-I
4,47.00662500,015.43534200,1098,11090,18,349.362,OEG,LOWG,35C,ILS-cat-III
4,47.25858900,011.34074400,1906,11110,27,256.000,OEV,LOWI,26,LOC-GS
4,46.64667200,014.31707500,1470,11010,18,286.322,OEK,LOWK,28R,ILS-cat-III
4,48.23405075,014.20950031,955,11055,18,86.633,OEM,LOWL,09,ILS-cat-II
4,48.23243100,014.16473600,978,10930,18,266.764,OEL,LOWL,27,ILS-cat-III
4,47.77909200,013.01294700,1411,10990,18,157.534,OES,LOWS,16,ILS-cat-III
4,48.10451700,016.58952200,600,11030,18,116.039,OEW,LOWW,11,ILS-cat-III
4,48.08541700,016.59270000,600,10850,18,164.252,OEZ,LOWW,16,ILS-cat-III
4,48.12477500,016.52732800,600,10955,18,295.978,OEX,LOWW,29,ILS-cat-III
4,48.12306400,016.57677800,600,10810,18,344.213,OEN,LOWW,34,ILS-cat-III
4,36.95561400,-025.16747200,279,11030,18,170.948,MA,LPAZ,18,ILS-cat-I
4,38.05947800,-007.93495000,628,11030,18,185.904,BJ,LPBJ,19R,ILS-cat-I
4,37.01757200,-007.98781900,24,10950,18,280.162,IIF,LPFR,28,ILS-cat-I
4,38.75066100,-027.07911100,180,10990,18,140.825,DK,LPLA,15,ILS-cat-I
4,38.77804200,-027.10772800,158,11150,18,320.813,OZ,LPLA,33,ILS-cat-I
4,39.81697500,-008.88782800,187,11030,18,181.744,MR,LPMR,19,ILS-cat-I
4,37.74676542,-025.71257163,259,10950,18,291.780,NL,LPPD,30,ILS-cat-I
4,41.23004200,-008.67653100,228,10990,18,168.869,PR,LPPR,17,ILS-cat-II
4,38.79912500,-009.12641100,335,10910,18,22.739,ILI,LPPT,03,ILS-cat-I
4,38.76288300,-009.14578100,335,10950,18,202.585,ILB,LPPT,21,ILS-cat-I
4,44.92783000,017.30100800,413,10870,25,170.000,BAL,LQBK,17,ILS-cat-I
4,43.81845300,018.34782200,1709,11070,25,117.000,BHS,LQSA,12,ILS-cat-I
4,44.45722200,018.74297800,788,11010,25,96.000,TLA,LQTZ,09,ILS-cat-I
4,46.17541900,021.27970600,347,10990,18,95.301,IAR,LRAR,09,ILS-cat-I
4,46.17806900,021.24535600,347,11070,18,276.531,IAD,LRAR,27,ILS-cat-I
4,44.50790800,026.12502500,297,10950,18,73.939,IBS,LRBS,07,ILS-cat-II
4,44.34402200,028.48598300,353,10950,18,185.573,ICT,LRCK,18,ILS-cat-I
4,44.38166400,028.49112200,315,11030,18,5.573,ICK,LRCK,36,ILS-cat-I
4,46.78316900,023.67191400,1025,11030,18,258.843,ICL,LRCL,26,ILS-cat-I
4,47.16974200,027.62655300,397,10910,18,154.920,IIS,LRIA,15,ILS-cat-I
4,47.01410300,021.89917800,450,10950,18,191.114,IOD,LROD,19,ILS-cat-II
4,44.58027500,026.13243600,314,11090,18,83.741,ILL,LROP,08L,ILS-cat-III
4,44.56844200,026.12667200,303,11030,18,83.738,IOP,LROP,08R,ILS-cat-III
4,44.56422200,026.07093900,314,10910,18,264.107,IOE,LROP,26L,ILS-cat-III
4,44.57623300,026.07899400,314,11070,18,264.119,IRR,LROP,26R,ILS-cat-III
4,45.78613281,024.06299973,1495,11070,18,271.239,ISB,LRSB,27,ILS-cat-II
4,46.47106100,024.42969400,963,10950,18,74.222,ITM,LRTM,07,ILS-cat-I
4,45.81636100,021.31187800,343,10930,18,289.799,ITR,LRTR,29,ILS-cat-III
4,47.08075900,006.78670300,3376,10815,18,233.966,ICF,LSGC,24,ILS-cat-I
4,46.25147200,006.12863900,1407,11090,18,45.454,INE,LSGG,05,ILS-cat-III
4,46.22483300,006.08952800,1363,10990,20,225.426,ISW,LSGG,23,ILS-cat-III
4,46.21583000,007.31166600,1609,11070,45,246.478,ISI,LSGS,25L,ILS-cat-I
4,47.40261100,008.63027800,1470,11115,18,288.315,IDU,LSMD,29,ILS-cat-I
4,47.08165600,008.29298100,1400,11035,18,217.569,IEM,LSME,22,ILS-cat-I
4,46.83350000,006.89887500,1465,10930,18,228.533,IPY,LSMP,23,ILS-cat-I
4,46.01132500,008.91403300,928,11150,18,18.790,ILU,LSZA,01,IGS
4,46.90622000,007.50681800,1702,11010,18,140.237,IBE,LSZB,14,ILS-cat-I
4,47.45905600,008.56750000,1460,10830,18,137.331,IKL,LSZH,14,ILS-cat-III
4,47.44347200,008.55811100,1400,11050,18,154.990,IZH,LSZH,16,ILS-cat-III
4,47.45924400,008.53338700,1416,10975,18,276.000,IZW,LSZH,28,ILS-cat-I
4,47.47905600,008.53361100,1416,11075,18,335.055,IZS,LSZH,34,ILS-cat-I
4,47.48373100,009.57082200,1306,10875,18,99.816,IAL,LSZR,10,ILS-cat-I
4,40.14500000,033.00916700,3125,10890,18,35.616,IAKR,LTAC,03L,ILS-cat-I
4,40.14333300,033.01111100,3125,11030,18,35.475,IANK,LTAC,03R,ILS-cat-I
4,40.11111100,032.98027800,3097,10810,18,216.080,IESB,LTAC,21L,ILS-cat-I
4,40.11500000,032.98027800,3125,10830,18,216.999,IEBG,LTAC,21R,ILS-cat-I
4,39.94666700,032.70111100,2653,11050,18,113.969,IETI,LTAD,11L,ILS-cat-II
4,36.99055600,035.29416700,65,10870,18,53.009,IADA,LTAF,05,ILS-cat-I
4,37.01261100,035.44329200,238,10930,18,52.787,IDAN,LTAG,05,ILS-cat-I
4,36.99150000,035.40849700,175,11170,18,232.758,IDNA,LTAG,23,ILS-cat-I
4,36.88222200,030.79027800,177,10870,18,186.132,IATY,LTAI,18C,ILS-cat-I
4,36.91888900,030.79527800,177,11030,18,6.342,IAYT,LTAI,36C,ILS-cat-II
4,36.91416700,030.81166700,177,10810,18,6.111,IALY,LTAI,36R,ILS-cat-I
4,38.76666700,035.47555600,3453,11030,18,256.400,IKSR,LTAU,25,ILS-cat-II
4,37.77666700,029.68250000,2806,11070,18,238.960,ICRD,LTAY,24,ILS-cat-I
4,38.76444400,034.55277800,3100,11070,18,117.469,ITZK,LTAZ,11,ILS-cat-I
4,40.97694400,028.83416700,163,11030,18,58.261,IIST,LTBA,05,ILS-cat-II
4,40.96805600,028.80944400,163,11110,18,178.596,IISB,LTBA,17L,ILS-cat-I
4,40.96500000,028.80833300,163,11190,18,238.738,IATA,LTBA,23,ILS-cat-I
4,40.99805600,028.80583300,163,11150,18,358.279,ISEF,LTBA,35L,ILS-cat-I
4,40.99805600,028.80833300,163,11130,18,358.282,IYES,LTBA,35R,ILS-cat-I
4,38.27638900,027.16194400,412,10850,18,166.516,IIMR,LTBJ,16L,ILS-cat-I
4,38.30930500,027.15195700,412,11030,18,346.856,IMEN,LTBJ,34R,ILS-cat-I
4,40.25129200,029.54166700,764,10970,18,254.212,IYEN,LTBR,25R,ILS-cat-I
4,41.14948300,027.93623300,574,11050,18,49.290,ICRL,LTBU,05,ILS-cat-I
4,39.95638900,041.14194400,5763,11050,18,267.671,IERZ,LTCE,26R,ILS-cat-I
4,40.56944400,043.13611100,5899,10830,18,64.866,IKAR,LTCF,06,ILS-cat-I
4,40.98972200,039.80666700,95,10910,18,112.502,ITBZ,LTCG,11,ILS-cat-I
4,38.75688300,041.63766400,4155,10850,18,296.355,IMUS,LTCK,29,ILS-cat-I
4,37.24651900,027.68473900,21,10930,18,106.644,IBDR,LTFE,11,ILS-cat-I
4,37.25563100,027.64643100,21,10910,18,286.681,IGML,LTFE,29,ILS-cat-I
4,41.24363100,036.58223900,18,11010,18,133.637,ICRM,LTFH,13,ILS-cat-I
4,40.90475000,029.32605300,293,10990,18,64.034,ISAB,LTFJ,06,ILS-cat-II
4,40.89153100,029.29016100,285,11090,18,244.010,ISBH,LTFJ,24,ILS-cat-I
4,47.85638100,027.76895300,758,10910,18,334.708,IBL,LUBL,33,ILS-cat-I
4,46.92833600,028.95786900,399,11030,18,88.326,IRG,LUKK,08,ILS-cat-I
4,46.92725600,028.90441100,399,10990,18,268.285,ILD,LUKK,26,ILS-cat-I
4,41.19333300,020.74805600,2326,10890,25,18.000,MOH,LWOH,02,ILS-cat-I
4,41.97500000,021.61666700,764,10870,25,345.000,MSK,LWSK,34,ILS-cat-I
4,42.42194400,020.42722200,1370,11075,18,357.195,AMI,LY90,36,ILS-cat-I
4,44.80836100,020.33188900,315,11030,25,121.920,YUB,LYBE,12,ILS-cat-III
4,44.82819400,020.28716700,298,10990,25,301.940,YBE,LYBE,30,ILS-cat-I
4,44.93194400,020.26872200,269,10890,25,125.310,BTJ,LYBT,12L,ILS-cat-I
4,42.37313900,019.25327800,115,10990,25,4.320,YUI,LYPG,36,ILS-cat-I
4,48.68121700,021.24751100,739,10950,18,13.001,KE,LZKZ,01,ILS-cat-II
4,48.63647500,017.83273300,535,10930,18,13.975,CN,LZPP,01,ILS-cat-I
