icao,latitude,longitude,name
WAPQ,-08.01628059,127.20016676,Kisar (Local Gov)
RJTK,35.398271,139.909936,KISARAZU
OIBK,26.53063600,053.96945200,Kish Island
HCMK,-0.377351,42.459232,KISIMAYU
85PN,40.5792325,-79.60532278,Kiski
HUKI,-1.283739355,29.719683575,Kisoro
KISM,28.29338100,-081.43699600,Kissimmee Gateway
08Q,37.85964916,-120.55436639,Kistler Ranch
HKKI,-0.086139,34.728892,KISUMU
KITR,39.24251,-102.2853775,KIT CARSON COUNTY
RORK,25.9438885,131.3238885,KITADAITO
HKKT,0.9719875,34.958554,KITALE
YKCH,-31.02824752,124.18952714,KITCHENER
4GA7,33.13456444,-84.25408778,Kitchens Field
EFIT,62.166111,30.073611,KITEE
LGKC,36.27440640,023.02006910,KITHIRA
CBW2,54.21661831,-128.53950604,Kitimat
FZAI,-5.91875,12.4461115,KITONA BASE
76ND,47.99000722,-100.90348362,Kittelson Airstrip
9XS5,33.35009055,-101.64154306,Kitten Farm - Private
77T,30.60213805,-97.81890139,Kittie Hill
EFKT,67.69566300,024.85803600,Kittila
57WI,43.00694166,-89.88456751,Kittleson Krest
3MO6,39.33555666,-94.48356306,Kitty Hawk Estates
9WI6,45.104135,-89.01677695,Kitty Hawk Estates
TS67,29.62522666,-98.27806778,Kitty Hawk Flying Field
26WI,45.699125,-91.30349167,Kitty-Wompus
6TX4,33.12622944,-96.68360612,Kittyhawk
FL09,30.33883027,-83.14430389,Kittyhawk Estates
HK47,-1.372793,37.9781125,KITUI
UNG,-06.12615800,141.28678700,Kiunga
EFRV,63.7053,26.62,Kiuruvesi
PAVL,67.73052966,-164.53846032,KIVALINA
EFKV,63.125,25.0944,Kivijarvi
WAJK,-04.69681040,140.72090958,Kiwi (UFM)
WZ43,-04.71437805,140.73804969,Kiwirok (DGAC)
YKIC,-22.81048900,127.74263402,KIWIRRKURRA
4F7,33.803875,-93.362174,KIZER FLD
UT55,38.984235,56.356965,KIZYL ARVAT
ENMS,65.7839975,13.214914,KJAERSTAD
ENKJ,59.9693695,11.036132,KJELLER
LKKL,50.11115300,014.09603097,Kladno
LOWK,46.64986192,014.32387607,Klagenfurt Woerthersee
77MN,48.37135611,-95.78805917,Klamar Field
KLMT,42.15977900,-121.72860000,Klamath Falls
VTY6,14.64379605,101.30629569,Klang Dong
VTY5,12.71034917,101.62880668,Klang Rayong
MT57,45.32526611,-105.14776112,Klapmeier Ranch
LKKT,49.41937867,013.32172902,Klatovy
SNKQ,-2.391944445,-47.845,Klaus Mangold
04NY,42.26230916,-73.69623306,Klaverack
PAKW,55.579232,-133.075997,KLAWOCK
KIKG,27.5508555,-98.030925,KLEBERG CO
IN92,38.65282472,-87.56363362,Klein
FY22,-23.7917,16.65665,Klein Aub Mine
EDOM,51.9476667,11.769833205,KLEIN MUEHLINGEN
FY23,-27.97635,19.03555,Kleinbegin Game Lodge
EBBL,51.16948871,005.46652649,KLEINE BROGEL
FAKZ,-29.68974,17.094006,Kleinsee
IA30,42.30001027,-90.75013139,Kleis
WT87,-00.37041553,132.19636800,Klengso
05ND,47.20776194,-97.47119945,Klessig Strip
MT43,46.34631861,-112.34362639,Klies Air Strip
II02,41.38560583,-84.82690445,Kline Field
NY22,42.350085,-73.63706306,Kline Kill
IN72,41.43198027,-87.38753612,Klinedorf
X42,28.52666638,-81.8748,Klinger Aero
GA15,33.70873138,-83.57905695,Klockner
IS69,39.91893638,-90.51095917,Kloker
VTY7,14.17533354,100.69155599,Klong See
IN39,40.76726111,-86.92084834,Klopfenstein
WMAP,2.0413945,103.3073945,Kluang
AL78,30.52686055,-87.85415806,Klumpp
20XS,32.83540333,-96.37803862,Klutts Field
UHPY,56.310005,160.805008,Klyuchi
SEKK,0.184203,-79.391954,KM 192
SE11,-0.5366745,-79.368844,KM 60
KMAE,36.985976435,-120.112681395,KMAE - Madera Muni
3NC4,35.05348305,-80.40895334,Knapp
MY25,46.27995944,-96.33145473,Knapp Personal Use
O19,40.71895600,-123.92808500,Kneeland
UHWW,43.383916375,132.147375,KNEVICHI
1OI7,41.15838694,-82.56656306,Knight
92WI,45.29611111,-89.64111112,Knight Aire
KNJK,32.82425114,-115.67232675,KNJK EL CENTRO NAF
X6KF,57.58914801,-004.47091355,Knockbain Farm
EG61,52.80466274,-002.99214866,Knockin Oswestry
EI01,53.45472333,-006.26618150,Knocksedan
OH94,38.83757527,-82.83489223,Knore
5TA6,31.93441666,-99.89433334,Knot 2 Shabby
5LL9,40.14086638,-88.11893139,Knott
D72,43.22089166,-78.31502278,Knowlesville
N65,42.72952,-74.16401695,Knox
4I3,40.32871,-82.5237655,KNOX CO
KRKD,44.0602665,-69.099207,KNOX CO RGNL
87NE,40.81213788,-097.58845812,Knox Landing
OR79,44.28929,-123.13092445,Knoxs Private Airstrip
KDKX,35.96219598,-083.87408523,Knoxville Downtown Island
KOXV,41.2991,-93.1137455,KNOXVILLE MUNI
85ND,48.00554611,-97.57536389,Knudson
4ND1,47.7927575,-97.15369389,Knutson
WN39,43.48192777,-89.32011667,Knutson Field
4FL2,28.59499416,-82.1498075,Ko-Kee
CYTB,61.693001,-110.608704,Koala
74MU,39.04004444,-91.13042417,Koala-T-Field
WZ44,-03.66702404,139.06114820,Kobakma (APCM)
RJBE,34.63686700,135.22676900,Kobe
10N,41.62787111,-74.13375584,Kobelt
EDRK,50.32387600,007.52829300,Koblenz Winningen
WA98,1.101893,127.7029945,KOBOK
PAOB,66.90917055,-156.8610575,Kobuk
91LA,30.53464333,-92.3673525,Koch
RJOK,33.5460235,133.669396,KOCHI
MY04,44.65996111,-96.03725584,Kochs Personal Field
PADQ,57.7496323333333,-152.492882,KODIAK
PAKD,57.8059175,-152.37384139,Kodiak Municipal
HUKO,3.71762536,33.748753445,Kodito
8CO8,40.10831944,-102.72826556,Koenig
3H2,39.05504722,-90.34205834,Koenig
LS92,30.59741138,-90.31591889,Koenig Airpark
FYKS,-25.95,19.1167,Koes
EDCK,51.7224922,11.9472313,Koethen
USRK,62.190417,74.5338025,KOGALYM
VCCK,5.9936835,80.320272,KOGGALA
5KO,58.870105,-157.01048195,Koggiung
3AK9,70.5746425,-152.25878473,Kogru River
VTZ6,12.05371071,102.29912419,Koh Chang
VTZ7,11.71857734,102.52285530,Koh Kud
IA83,42.95385722,-94.16773806,Kohlhaas
14NY,42.13896305,-76.38577084,Kohn
RJBK,34.5908365,133.933225,KOHNAN
AT12,-75.00091263,000.06672654,Kohnen Station Skiway
NE44,41.99094795,-098.08389916,Koinzan
YKOJ,-33.76608698,117.13876322,KOJONUP
YKKH,-31.27693050,135.23617613,Kokatha
UA32,53.3291165,69.5946265,KOKCHETAV TROFIMOVKA
NE49,41.07316801,-096.24531468,Koke
PFKK,59.43264555,-154.80270584,Kokhanok
AYKP,-08.88803210,147.73046138,Kokoda
KOKK,40.528239155,-86.0587380075,KOKOMO MUNI
WABN,-04.71136232,136.43635505,Kokonao (AMA)
KOR,-07.83452000,146.53457700,Kokoro
EBFN,51.08784510,002.65035016,KOKSIJDE
VTZ8,14.81526432,100.85761629,Koktoom
43PA,40.1601025,-75.54630028,Kolb
GODK,12.8985095,-14.968111,KOLDA NORTH
EKVD,55.4357955,9.330646,Kolding Vamdrup
YKOL,-32.42008814,136.30031170,KOLENDO
VAKP,16.664657,74.289354,KOLHAPUR
6GA5,33.57816638,-84.90688417,Kolibri
PAJZ,59.7266415,-157.2594725,Koliganek
LKKO,50.00541589,015.17356463,Kolin
8LA9,30.35714861,-92.74458806,Koll
OMU9,38.88418694,-92.98547306,Kollmeyer
EDDK,50.86933700,007.13296000,Koln Bonn
USSS,56.74310775,60.802727,KOLTSOVO
FZQM,-10.765886,25.505714,KOLWEZI
HE30,29.5541695,30.89511925,KOM AWSHIM
RJNK,36.39425025,136.4068555,KOMATSU
FYKO,-19.7,17.71665,Kombat
WRKO,-8.4866555,119.889051,Komodo Labuhan Bajo Mutiara II
WZ45,-03.79961509,136.47817872,Komopa (AMA)
PHKO,19.73408086,-156.04150651,Kona Intl At Keahole
YKPI,-16.68224035,144.78974613,KONDAPARINGA
YKDN,-32.46219621,118.26950623,KONDININ
YKDL,-32.02023315,134.86175250,Kondoolka
OAUZ,36.66666983,068.91167603,KONDUZ
NWWD,-21.054288,164.83913,Kone
PADY,59.95950583,-162.88172306,Kongiganak
EK34,55.2517000975,12.0634402725,Kongsted [G]
WZ46,-04.33460737,139.81737436,Kono (UFM)
LB32,42.072389,25.053292,KONUSH
LTAN,37.979,32.561847,KONYA
YKOK,-29.33647437,121.49176677,KOOKYNIE
YKLI,-16.12973192,123.77654069,KOOLAN ISLAND
YKLA,-15.89279722,142.44306795,KOOLATAH
YKLB,-15.31710356,143.95652398,KOOLBURRA
YKBG,-30.84048977,119.53372490,Koolyanobbing
YKNM,-26.26710893,117.78205940,KOONMARRA
8G8,40.88339222,-80.88314028,Koons
YKBN,-28.08587803,152.84198028,KOORALBYN
S82,46.13267138,-115.9787525,Kooskia Municipal
BIKP,66.30718828,-016.46153111,Kopasker
ESVQ,59.5274963,15.9697199,Koping Galby
UGKO,42.176653,42.4825835,KOPITNARI
7IS5,42.12141361,-88.37813889,Koppie
IL73,38.0828275,-89.76982417,Korando
VT01,44.282555,-72.93734,Korat AAF
VT90,14.95348400,102.07000700,Korat Aaf
LAKO,40.6456445,20.741599,KORCE NORTHWEST
WZ47,-03.02845528,137.35826107,Kordesi (SIL)
DIKO,9.387183,-5.556664,KORHOGO
ZWKL,41.700084145,86.115236325,Korla
53XS,26.14840888,-97.59165473,Kornegay - Private
NA07,48.88640416,-100.69514945,Kornkven Airstrip
NFNO,-17.34387461,179.41918485,Koro
WZ48,-04.47897369,139.64955603,Koropun (RBMU)
EKKO,55.33717328,11.241530225,Korsoer
16NE,40.55875144,-096.49117140,Korver
LGKO,36.79903400,027.09066400,KOS
KOSX,33.0902695,-89.542018,KOSCIUSKO ATTALA CO
LZKZ,48.6630305,21.2411545,KOSICE
17OH,41.24255194,-82.27016028,Kosik - Private
7MN2,44.78412972,-93.47522973,Koskovich
WZ49,-04.14104600,139.52255000,Kosorek (GKI)
PTSA,05.35272593,162.95625020,Kosrae
UAUU,53.206667,63.550833,KOSTANAY
EKMN,54.96551376,12.19294879,Kostervig Moen
43CO,39.36665583,-104.67830639,Kostroski
OP18,30.494875,70.9710875,KOT ADDU
VIKO,25.1602195,75.8456305,KOTA
WMKC,06.16790910,102.29287720,Kota Bahru Sultan Ismail Petra
WRLE,-00.25345872,116.59722517,Kota Bangun (Local Gov)
WBKB,6.3627782,116.4722214,Kota Belud
WBKK,05.92578500,116.05173500,Kota Kinabalu Intl
WAMB,00.68607902,124.27392547,Kota Mobagu/Mopait (Local Gov)
WZ50,01.86591800,100.11902800,Kota Pinang/Asam Jawa (Caltex)
WZ51,01.73321661,100.29522235,Kota Pinang/Turgamba (Local Gov)
FZFP,4.1576415,21.6675795,KOTAKOLI
PFKO,63.03584238,-163.53130966,KOTLIK
FVOT,-16.9848345,32.6726875,KOTWA
PAOT,66.89286497,-162.60323791,KOTZEBUE Ralph Wein Mem
WZ52,-05.80315629,140.21524118,Kouh (ZGK)
FOGK,-1.1846125,12.4412515,KOULAMOUTOU
NWWK,-20.54212691,164.25966389,Koumac
VO26,9.153892,77.8211705,KOVILPATTI
LY87,44.7743265,20.961335,KOVIN
YKOW,-15.48196384,141.74916386,Kowanyama
PAKK,64.93439387,-161.16336480,Koyuk ALFRED ADAMS
PFKU,64.87714277,-157.71583584,Koyukuk
RJAZ,34.1861115,139.136673,Kozushima
UHPO,56.09100700,159.87667800,Kozyrevsk
VTSG,08.09637050,098.98321513,Krabi
2ND0,46.81441416,-97.04981028,Kraft
NA05,46.61219305,-97.43564806,Kraig Farms
42MN,45.08413027,-93.56440278,Krals Personal Use Landing Field
96IL,42.37501388,-89.84595417,Kramer
2WA8,47.38166666,-118.29666667,Kramer Ranch
ESNK,63.04959500,017.76885600,Kramfors Solleftea
WZ53,00.20021888,111.76680641,Krapah (MAF)
UIAE,50.03475948,118.06531126,Krasnokamensk
24K,44.97434472,-115.72984278,Krassel USFS
1MD3,39.30899972,-75.98772139,Krastel Farms
IS57,42.17974555,-88.65064806,Krause
ND49,46.22357111,-97.13036528,Krause - Private
UAOL,45.61796688,063.21384467,Krayniy
76IN,40.53920305,-87.46946417,Krebs
EDLK,51.38646000,006.59359200,Krefeld Egelsberg
0NA4,46.80553333,-97.90510139,Kreidelcamp
4MT1,45.82068888,-111.14518056,Kreikemeier
9IL9,40.35337444,-89.78733251,Kreilings
LOAG,48.447,15.635,Krems Langenlois
14VA,39.22899111,-77.74665973,Krens Farm
98NY,42.88339722,-77.53305028,Krenzers
0CL1,34.56943611,-117.55555556,Krey Field
4MI0,42.83808527,-82.96881973,Kriewall Strip
PA86,40.44759138,-76.34106612,Krill Personal Use
AU13,-34.98711188,140.85699276,Kringin
WS68,43.78164555,-89.30789667,Krist Island
ENCN,58.20190933,008.07393575,Kristiansand lufthavn Kjevik
ESMK,55.92438500,014.08111400,Kristianstad
LKKA,49.36783676,016.11460953,Krizanov
LKKC,49.87150686,012.77663742,Krizenec
LKKR,50.07798433,017.69204352,Krnov
29N,39.52400416,-75.046356525,Kroelinger
BIKJ,65.4738275,-21.93158108,Kroksfjardarnes
LKKM,49.28962958,017.41631141,Kromeriz
FAKS,-27.66577400,027.31385500,Kroonstad
0II6,41.643105,-85.82971639,Kropf
4PS6,40.63673916,-77.48360389,Krout
3PA1,40.30009166,-76.51635584,Kruger
FAKN,-25.38108600,031.09980000,Kruger Mpumalanga Intl
FAKR,-26.0817535,27.72652575,KRUGERSDORP
20OH,41.14311,-82.02847806,Kruggel
FB35,-22.0125,29.0126,Kruidfontein
85PA,40.59506888,-78.77835834,Krumenacker
EKPB,54.870307,9.279016,Krusa Padborg
7H8,39.82004638,-91.22097584,Krutmeier
NE18,40.91553132,-097.08129132,Krutz
EFKK,63.71908800,023.13401600,Kruunupyy
EPKS,52.33108675,16.96488825,KRZESINY
OK11,34.3175,-98.015557,KSA ORCHARDS
WT81,-01.12650295,113.87548526,Kuala Kurun (DGCA)
WMKK,02.74717100,101.70979500,Kuala Lumpur Intl - Sepang
WMSA,03.12257890,101.55927280,Kuala Lumpur S Abdul Aziz Shah
WMKF,03.11603900,101.70206500,Kuala Lumpur Simpang
WRBO,-03.37721100,112.53796700,Kuala Pembuang (Local Gov)
WZ54,-00.58478042,110.47250813,Kuala Randau (MAF)
WZ55,04.34289274,098.06237497,Kuala Simpang/Medang Ara (SOCFIN Indon
WMKN,05.38001160,103.10645290,Kuala Terengganu Sultan Mahmud
WMKD,03.77075290,103.21185300,Kuantan Aero
3XS1,28.76721111,-96.30691306,Kubecka Aviation
6T4,28.98081666,-96.62192028,Kubecka Flying Service Inc.
YKUB,-10.22883403,142.22339050,Kubin
WBGG,01.48793800,110.34368100,Kuching Intl
LAKV,40.771886,19.9018875,KUCOVA
WBKT,06.92313551,116.83699216,Kudat
EDXZ,53.56961636,008.78631664,Kuehrstedt-Bederkesa
HLKF,24.1788145,23.3139875,KUFRA
LOIK,47.5649986,12.1280003,Kufstein Langkampfen
CYBB,68.534443,-89.8080555,KUGAARUK
03CO,40.2125,-104.7444445,KUGEL STRONG
CYCO,67.816667,-115.1440275,KUGLUKTUK
KUW,-07.42123300,143.12301100,Kugururok River
EFKH,64.1119,29.4419,Kuhmo
FYKU,-20.65555,13.8661,Kuidas
FNKU,-12.4046335,16.9474125,KUITO
AU93,-33.17442674,118.08793832,Kukerin
AGKU,-08.02413306,156.94641696,Kukudu
YKUT,-25.84490677,133.39323464,Kulgera
YKUL,-25.84041009,133.29652573,Kulgera Town
PAKL,58.98208,-155.12127195,Kulik Lake
AU94,-32.67505165,118.16533809,Kulin
VIBR,31.8767125,77.154356,KULLU MANALI
EDQK,50.1349983,11.4586115,Kulmbach
BGKK,65.57399700,-037.13259900,Kulusuk
UTDK,37.9883335,69.806667,KULYAB
RJFT,32.837318,130.8550515,KUMAMOTO
LW67,42.1540665,21.6987375,KUMANOVO
LB20,42.8124305,23.2996335,KUMARITSA
DGSI,06.71483008,-001.59270079,Kumasi
ROKJ,26.3635055,126.7138055,KUMEJIMA
EFKG,60.24832200,020.80314800,Kumlinge
2NE7,40.85191431,-101.93749626,Kumor
PA61,40.16677111,-75.44962806,Kunda
FY24,-19.84135,13.65765,Kunene Lion Camp
FY25,-19.7207,13.508,Kunene Lion Camp Two
UT77,43.0829905,58.8841775,KUNGRAD
YKNP,-31.12700629,117.91100312,Kunnunoppin
LKKU,49.04154548,017.44175151,Kunovice
RKJK,35.9037555,126.6158935,KUNSAN AB
IS64,40.72309027,-88.86673528,Kuntz Field
YPKU,-15.78375481,128.71313130,Kununurra
EFKU,63.00859900,027.79010200,Kuopio
WATT,-10.17005540,123.67222600,Kupang El Tari
KUP,-10.07433700,148.21720600,Kupiano
YKUP,-27.19554750,151.11382300,KUPUNN
IL26,42.15835805,-88.22646945,Kuranz Rla
PM64,28.3891835,-178.297364,KURE
EEKE,58.23045875,22.51124025,KURESSAARE
NGKT,00.21805038,173.44591473,Kuria
YKUY,-28.21958438,148.57529688,KURRAY HS
UUOK,51.7506125,36.295586,KURSK
SYKK,-4.7166672,-59.9830551,Kurukabaru
UI69,54.31025351,110.29631374,Kurumkan
UWWW,53.50859070,050.15446470,KURUMOCH
YKUR,-20.50673383,134.67042120,Kurundi Station
SSMN,-8.882222225,-57.3275,Kururuzinho
YKUW,-38.04980255,143.14852491,KURWEETON
RJCK,43.0409695,144.192986,KUSHIRO
OIIC,34.98395,50.8062185,KUSHKE NOSRAT
WZ57,-02.74921100,137.92335500,Kustera (RBMU)
LTBN,39.4267085,30.0168735,KUTAHYA
UG26,42.2486125,42.624661,KUTAISI WEST
FY26,-25.45,17.1667,Kuteb
WT88,-03.65695482,138.42387989,Kutime
N31,40.5034275,-75.78714084,Kutztown
CYVP,58.096945,-68.42333325,KUUJJUAQ
EFKS,65.99611600,029.22538900,Kuusamo
OKBK,29.23497580,047.97438810,KUWAIT INTL
UI66,54.33523024,101.54457649,Kuytun
FYKZ,-23.33335,18.36665,Kuzikus
ENKB,63.11065300,007.82430600,KVERNBERGET
9Z7,58.96260694,-156.93215306,Kvichak Diamond J
FB36,-23.05,27.9,Kwalata Ranch
FBKD,-18.2125,23.3986,Kwando
FB37,-19.1025,23.2878,Kwara
FV76,-19.00524025,30.0255445,KWEKWE EAST
WZ58,-04.68989729,139.75512597,Kwelamdua (RBMU)
WZ59,-02.64380533,138.40835209,Kwerba (RBMU)
FY27,-24.8515,15.908,Kwessiegat
PFKW,60.80425194,-161.44535,Kwethluk
PAGG,59.8764695,-163.1685375,Kwigillingok
WZ60,-04.02354416,138.20778489,Kwiyawagi (UFM)
YKYB,-36.33058839,144.97538936,Kyabram
VYXG,21.4070375,94.131704,KYAUKHTU SOUTH
VYKP,19.4264475,93.5348345,KYAUKPYU
YKBO,-31.00695584,126.58114851,KYBO STN
LKKY,48.98279519,017.12896296,Kyjov
CJB8,50.83343808,-108.06999479,Kyle
KCEY,36.664583,-88.372776,KYLE OAKLEY FLD
84ND,48.00082555,-97.75703362,Kyllo
EFKY,60.5711,26.8992,Kymi
YKTN,-37.22572247,144.44651792,Kyneton
YKYN,-21.59923721,141.94059238,KYNUNA
UIIN,51.678025,102.159325,Kyren
EDBK,52.918662,12.4249875,KYRITZ
UB14,40.273589,48.163567,KYURDAMIR
YKYW,-22.25666436,143.61139533,KYWONG
UENK,63.88888689,122.77221416,Kyzyl Syr
MN31,45.06218444,-94.57915917,L & M Aerodrome
LFOL,48.76160700,000.66124000,L Aigle Saint Michel
LFHU,45.08906200,006.08583000,L Alpe d Huez
3MI3,42.55114444,-84.09828889,L D Ranch
5XS8,29.51689583,-100.31702223,L Davis Ranch
9FD7,29.56357888,-82.45677306,L H Ranch
LFBR,43.44917500,001.26795000,L herm
67NE,40.13784200,-099.49975406,L J Bose Airstrip
LS69,32.64348055,-93.66239917,L J Earnest
KOLF,48.0945055,-105.57505,L M Clayton
KOEO,45.31048875,-92.692443,L O SIMENSTAD MUNI
00XS,33.03342777,-101.93377195,L P Askew Farms
NA72,47.02221027,-99.64483,L. Bodvig Airstrip
NA53,48.49112277,-100.87708834,L. Pfau Airstrip
NA84,46.80053944,-99.00510973,L. Seckerson Airstrip
NA82,46.47357527,-97.10730973,L. Thompson Airstrip
MGGT,14.58498000,-090.52895400,La Aurora
SVWB,10.4794705,-68.472817,LA BANANERA
LFTM,44.454824,5.728333,La Batie
LFRE,47.28766800,-002.35193400,La Baule
YLAE,-13.11077737,130.49470425,LA BELLE DOWNS
X14,26.7405765,-81.428283,LA BELLE MUNI
CFP6,60.12461639,-124.05158831,La Biche River
MP03,8.345632,-82.5042695,LA CABEZONA
LELA,38.7478905,-3.514564,LA CALDERERA
SA7S,-33.45,-63.35,LA CARLOTA
WA29,45.89566888,-122.59426723,La Center View-Air
LECD,42.387015815,1.862986155,La Cerdanya
SCMB,-23.5556945,-70.3969455,LA CHIMBA
SVMC,10.558208,-71.72785775,LA CHINITA INTL
57AZ,32.4466665,-111.002775,LA CHOLLA AIRPARK
SCQC,-38.33412732,-072.58739259,La Colmena
MULM,22.3362595,-83.64211,LA COLOMA
3LA3,30.50241166,-91.24288695,La Coste Construction Co
LSGP,46.40665706,006.25989901,La Cote
KLSE,43.878815435,-91.2562055466667,LA CROSSE MUNI
SACC,-30.9997215,-64.5330582,La Cumbre
SVDP,4.73,-60.9650002,La Divina Pastora
MM21,25.736003,-100.225914,LA ENCARNACION
TE29,28.07305805,-99.57420889,La Esperanza Ranch
LFNR,43.53944500,005.18490100,La Fare
LFFQ,48.496315,2.347408,La Ferte Alais
LFFG,48.757229,3.278784,La Ferte Gaucher
LFAL,47.693796,-0.007926,La Fleche Thoree les pins
SKCO,1.814418,-78.749229,LA FLORIDA
SCSE,-29.91697625,-71.19896175,LA FLORIDA
NWWT,-21.82046305,165.85872712,La Foa Oua Tom
2TX3,29.216903,-100.6170275,LA FONDA RANCH
SVLF,8.239153,-72.271014,LA FRIA
SKYC,-8.5997219,-73.6166687,La Gloria
GCGM,28.03146100,-017.21192300,La Gomera
SVGC,9.7770765,-72.4867875,LA GRAN CHINA
LFTN,44.24754100,004.01258000,La Grand Combe
CYGL,53.6253695,-77.704115,LA GRANDE RIVIERE
KLGD,45.2902375,-118.007736,LA GRANDE UNION CO
YLGB,-18.68598123,121.81376119,La Grange Bay
KLGA,40.77555682,-073.87457894,La Guardia
KLHX,38.049862,-103.509245,LA JUNTA MUNI
SA7T,-31.35138889,-68.473055555,LA LAJA SAN JUAN
81TX,29.34325222,-103.56490584,La Leona
CJL4,56.473335,-109.40361,La Loche
MRQP,9.443164,-84.1297705,LA MANAGUA
MHLM,15.45029500,-087.92944300,La Mesa Intl
NM67,36.856972,-104.447764,LA MESA PARK
SKLM,11.2325235,-72.4901405,LA MINA
SE59,-3.2029265,-79.798257,LA MINA
LFTZ,43.20406100,006.47601000,La Mole
LFMG,43.408438,1.99136166666667,La Montagne Noire
LEMR,43.429164,-5.8305555,LA MORGAL
LFJE,44.49755192,005.40588441,La Motte Chalancon
4F9,46.34806,-98.2816885,LA MOURE ROTT MUNI
SKMZ,5.0295955,-75.464707,LA NUBIA
SVLO,11.808822,-66.1790875,LA ORCHILA
GCLA,28.62112800,-017.75346600,La Palma
SAMP,-30.7837041333333,-59.6511116333333,La Paz
SLLP,-16.50833100,-068.17757300,La Paz
SA7V,-30.749444445,-59.567222225,LA PAZ AEROCLUB
SKLP,-1.321667,-69.5847244,La Pedrera
SA7W,-30.955555555,-60.885833335,LA PELADA
LEIZ,38.5131385,-3.3643235,LA PERDIZ
MM22,23.8021625,-97.77371,LA PESCA
LS59,30.62936361,-92.18790139,La Petite Airdrome
SADL,-34.97188075,-57.895134,LA PLATA
SA7X,-34.874444445,-57.961388885,LA PLATA TOLOSA
SCLY,-37.21397364,-073.22839213,La Playa
T41,29.6692565,-95.06418475,La Porte Muni
KPPO,41.5726625,-86.73453525,LA PORTE MUNI
SE60,-2.442847,-79.39894,LA PUNTILLA
SA16,-32.9628135,-68.8737055,LA PUNTILLA
SASQ,-22.162361,-65.5698615,LA QUIACA
LFDR,44.56751800,-000.05134600,La Reole Floudes
MM17,23.966292,-98.834764,LA RETAMA SOUTHWEST
NWWR,-21.48177854,168.03642016,La Roche Aero
LFRI,46.701944,-1.378625,La Roche sur Yon les Ajoncs
FYLR,-18.9793,17.85945,La Rochelle
LFBH,46.17540000,-001.19346700,La Rochelle Laleu
CTT5,50.259603,-60.673986,LA ROMAINE
MDLR,18.44698454,-068.91230463,La Romana Casa De Campo Intl
CYVC,55.150526,-105.26511,La Ronge (Barber Field)
70V,38.30831944,-109.39650223,La Sal Junction
6628,42.79485300,002.99819500,La Salanque
SR8,48.917222,-79.1786125,La Sarre
LFKP,45.55807900,005.38556100,La Tour du Pin
SVTK,7.1083475,-69.789139,LA TRINIDAD DE ARICHUNA
CYLQ,47.4095835,-72.7887485,LA TUQUE
LMML,35.85359814,014.47736448,La Valette Luqa
MT72,46.34603305,-114.17620945,La Voie
ETNL,53.91222400,012.29993600,Laage
1TS1,29.91272583,-95.99412306,Laas Farm
PR05,18.45244444,-67.06629139,Labadie
NFNL,-16.46598849,179.33736640,Labasa
2WA7,46.37929361,-120.55950778,Labbee Fld
GULB,11.326058,-12.28685,LABE
SA7Y,-33.15666667,-62.890833335,LABORDE
SAOL,-34.135524,-63.362264,LABOULAYE
SWLB,-7.278972,-64.7694725,Labrea
WBKL,05.29998490,115.24937440,Labuan
WAPH,-00.63763117,127.50075113,Labuha/Usman Sadik (DGAC)
CSL3,46.62180575,-72.631735,LAC A LA TORTUE
CZWH,58.61664330,-101.46700929,Lac Brochet
CYAX,50.2941655,-96.009721,LAC DU BONNET
CYLB,54.7702765,-112.031665,LAC LA BICHE
KDXX,44.98622225,-96.17769325,LAC QUI PARLE CO
TA49,31.31407472,-94.65215112,Lacey Field
SE4,45.638889,-74.369722,Lachute
PN99,41.20589083,-80.35812167,Lackawannock
NV16,40.99934138,-119.93687334,Lackerman Ranch
94R,29.2660835,-96.007733,LACKEY AVIATION
KSKF,29.3842335,-98.5811165,LACKLAND AFB KELLY FLD ANNEX
TE51,29.53912055,-97.83500167,Lackorn
EG3,52.488332,-113.712219,Lacombe
KLCI,43.57001500,-071.42083700,Laconia Muni
WA30,46.79098805,-117.92133112,Lacrosse Municipal
86G,41.88754666,-83.67660417,Lada
PAFB,64.837614,-147.614535,LADD AAF
YLDB,-40.19541364,148.23690268,Lady Barron
YLDG,-40.20541405,148.23606975,Lady Barron Grass
YLTT,-24.11325436,152.71506561,Lady Elliot Island
FALY,-28.58066700,029.74972200,Ladysmith
EKLS,57.277228,11.000085,Laeso
OR90,45.24428305,-123.12899306,Lafayette Airstrip
FD90,29.1685925,-81.26478389,Lafayette Landings
3M7,36.5183805,-86.0582805,LAFAYETTE MUNI
KLFT,30.20333487,-091.99520300,LAFAYETTE RGNL
9OR0,44.31512388,-123.02481028,Lafferty Field
SN99,39.39999694,-96.61695167,Laflin Ranch
SBLJ,-27.7821415,-50.2814845,LAGES
DAUL,33.7643835,2.92834525,LAGHOUAT
SNWP,-9.31388889,-36.05638889,Laginha
YLGL,-22.49470571,146.66624565,LAGLAN
SENL,0.0923,-76.869314,LAGO AGRIO
SELA,-0.092222,-76.8688889,Lago Agrio
SAWA,-50.3383331,-72.2488861,Lago Argentino
SA7Z,-46.51666667,-71.1,LAGO BUENOS AIRES
SJLK,3.44277778,-60.3525,Lago Grande 1
SNFV,-12.66666667,-38.39583333,Lago Joanes
SA8A,-42.21916667,-71.80527778,LAGO LA ESPERANZA
